Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
67482439,2020-06-17,10,B,88,27,15,10,6P5MXLM,FOG8M5M,6CK3AID,MWIDNS,3,CN,CN,13.8,FCN1,Y,17100.0,3.84,0,0
50373846,2020-04-22,40,B,11,21,11,10,YOEFT8N,C4O4G1X,4KMGDG1,,84,JP,JP,8.0,A,S,2.8,171.7,1,1
11101014,2020-06-26,20,B,10,21,11,10,9MZY96M,FFE73MA,YRLCVDR,,84,CN,CN,2.4,FCN1,E,3122.7,1673412.0,1,1
81929033,2020-02-11,40,B,10,21,11,40,RZXCX7U,XK9C1JP,WRC110G,NKOQIL,2,ES,ES,0.0,FEU1,G,776.5,21216.0,1,1
42480684,2020-10-10,40,B,11,21,44,41,8KRV2UP,VLDBBK5,97L41CL,7REXEI,69,HK,CN,6.2,E1,G,80122.0,3722.2,1,1
20419414,2021-03-08,82,B,86,21,11,11,89L3UKQ,L9X3J8S,BM2JSQY,KJ8YGQ,7,CN,CN,27.0,A,G,49000.0,48246.0,0,0
82452434,2021-01-02,151,B,11,12,43,40,12WCE9E,XK9C1JP,1NQ5FNV,BYQQ2F,57,CN,CN,4.0,FCN1,S,90.0,1979.52,0,0
92190760,2020-12-31,20,B,11,21,43,41,A4VPLN7,9BH9EMS,YTDLKQI,,48,CN,CN,0.0,FCN1,Y,35.0,1280790.0,0,0
51352769,2020-10-23,13,B,86,21,11,10,UCN901C,206WMTU,R75E54A,,62,CN,CN,3.2,FCN1,G,1155.7,2115.72,0,0
66605363,2020-03-19,40,B,11,21,44,10,BRFFJ8E,42TCTW0,2C77PEC,,94,CN,CN,4.8,FCN1,B,1.4,36288.0,0,0
83123989,2020-02-07,13,B,11,21,14,10,JIHZF3K,6F9TSEF,0T7MASO,,62,CN,CN,13.0,A,B,60.0,2660.0,0,0
52242810,2020-02-17,40,B,11,21,44,10,AX4CW6G,DMW06JW,LVDGN86,,84,CN,CN,3.2,FCN1,Y,8910.0,4094916.0,0,0
46550447,2020-04-21,40,B,10,21,11,11,6Z6EYFS,Q3SR03L,0J5LT67,,85,CN,CN,0.0,CIT,B,40.0,2904.0,0,0
38057215,2020-08-11,40,B,11,21,15,10,BTLTCLH,UAYCSRD,IS1YATG,,42,IT,IT,0.0,FEU1,E,2.0,4051890.0,0,0
12350785,2021-02-06,13,B,11,21,18,40,23NA9FM,4ZYUO21,EXZZ8FQ,B7S0RD,40,CN,CN,8.0,A,E,1.0,168000.0,0,0
67062883,2020-07-23,40,B,11,21,11,41,IN763PF,XX5C92P,OA6XK1J,MWIDNS,70,CN,CN,3.2,FCN1,B,311.7,388.0,0,0
60606694,2020-06-01,20,B,10,21,46,11,Q9ZG6R5,VSNUSR5,LA0M603,,29,CN,CN,6.5,C,B,30.0,9006.8,0,0
31639816,2020-07-27,20,B,10,21,44,11,0OC8112,0LK7J58,8JNPNM6,,26,MY,MY,2.0,A,G,202640.0,17463.2,0,0
27342818,2020-08-22,20,B,11,21,15,54,KGKFG05,F77KQ1A,8NB0Y0O,,21,KR,CN,45.0,L,G,3000.0,52001.99999999999,0,0
85088349,2021-05-09,20,B,11,21,11,10,7F6B3XW,413TJTO,6QMNYHK,MAD31N,94,CN,CN,0.0,C,S,3084.0,0.3,0,0
63214648,2021-01-21,30,B,11,27,11,10,WBLAVQQ,V86EXOX,9PFE81R,HMATUU,85,SG,SE,6.0,CIT,E,363.6,118.4,0,0
77375638,2021-03-26,30,B,11,21,44,11,O9ZRZA3,8V9TP7G,530LFCI,,85,CN,CN,2.4,FCN1,G,910.0,7808.0,0,0
62924628,2021-06-03,20,B,11,21,11,40,BXTMU7D,WAJAQ1Y,HWR2UQL,,61,HK,IT,13.0,A,B,2.2,1.75,0,0
35656687,2021-02-22,40,B,10,21,19,11,LD5XC5E,8FFH5VO,A49XHA1,30GFAP,61,HK,IT,13.0,A,G,2.2,199801.7,0,0
48091762,2021-02-04,13,B,11,21,43,10,WLOJCAX,G6NLXV1,Q35LFO2,W6UCD9,71,JP,IT,8.0,A,B,0.4,238263.0,0,0
42380978,2020-09-22,16,B,11,21,15,11,1XCM1XF,INSZA6N,6MV9BOC,,95,JP,CN,8.0,A,Y,2.6,285200.0,1,1
15239225,2020-12-08,40,B,11,21,15,40,B6HB8ZP,AWMVS8T,208FGNZ,,39,HK,CN,6.5,C,B,25.0,9744.0,0,0
49356861,2020-11-06,53,B,11,11,14,41,BXTMU7D,ZDOV8SQ,J9F74MC,VZIZJJ,38,US,US,0.0,FUS1,S,125.0,104.74,0,0
36973317,2021-01-18,40,B,10,21,11,41,Z2I27J4,WDSQYS7,42VLJD6,,62,CN,CN,13.0,A,Y,1.1,6314.400000000002,0,0
66569012,2021-02-25,20,B,11,21,19,40,E0AGTLM,382OB8L,DSOLA6F,,90,CN,KR,0.0,CIT,G,20.0,978480.0,0,0
82222520,2020-12-31,40,B,10,21,11,11,EFJR7PT,NXZGW6G,548F7SO,,42,US,CN,8.0,A,E,5.0,22585.0,0,0
93437561,2020-01-18,13,B,11,21,11,10,GBX6W6J,271DK9O,UCQ5F8A,5I78ZR,87,US,US,0.0,FUS1,Y,16.3,111.78,1,1
85875524,2020-05-28,20,B,10,21,12,41,FOVFD9M,G6NLXV1,JUCKHH6,,94,DE,DK,0.0,C,B,271.8,7.02,1,1
66498333,2020-02-28,30,B,11,21,19,10,JYSUW86,EGK67PZ,22IG5NL,,85,SG,SE,6.0,CIT,S,363.6,40.56,0,0
90537252,2021-02-01,40,B,10,21,12,42,6T0AJ3G,XFHZ6O0,,,76,JP,JP,0.0,A,B,35460.0,1180.0,0,0
25915157,2020-09-09,20,B,11,21,11,11,158PVN2,6YIHDHB,4VMRI9B,,42,CN,CN,0.0,FCN1,Y,1053.2,28586.25,0,0
65983419,2020-01-10,40,B,10,21,11,11,3L9AEFP,WDOBOQ6,UF0J8BY,3JLK6O,68,VN,VN,0.0,FAS1,S,80222.0,24000.0,1,1
11709709,2021-01-13,50,B,14,21,43,10,TUP3TAP,15UGJL3,CGNEKNA,,84,US,US,8.0,A,B,15.5,69656.0,0,0
19993444,2021-06-02,40,B,10,21,11,41,Y7GUHAF,DJ2RM9V,I1C31IB,,61,FR,CN,13.0,A,E,2.0,1321.53,0,0
98216262,2020-12-31,10,D,11,12,1,51,Z2B9ENG,UZKBA20,RVPEA04,,39,CN,CN,6.5,C,B,163.0,98023.2,1,1
38783791,2020-07-10,40,B,10,21,12,11,ZQLV58T,LZ07R0H,RTU4KUK,,82,SK,SK,8.0,A,E,119.8,10770000.0,1,1
50985245,2020-05-04,16,B,10,21,12,11,RUQ523G,5763SW3,BQS900E,,7,CN,CN,27.0,A,G,60000.0,25953.0,0,0
77615101,2020-01-11,16,B,11,21,15,10,DV33WR2,4N1J2J3,8QME8Z4,,73,JP,JP,8.0,A,G,466.0,44.78,0,0
62569979,2020-01-10,20,B,9,21,12,11,R5P6P4N,MZV5KF2,WPN0LAZ,,7,CN,CN,27.0,A,G,48000.0,24544.0,0,0
82774671,2020-06-17,16,B,11,21,19,10,K2UGEJV,GEXD3K2,NUDKKEY,MWIDNS,94,IT,IT,0.0,C,G,90.0,284625.0,1,1
73770843,2020-09-22,40,B,10,21,11,40,3AWZO88,754Q0FM,PL5MLP7,,84,DE,DE,0.0,FEU1,E,4.0,315.0,0,0
48167793,2020-08-04,40,B,11,21,15,10,8MQRXAX,G8MOR71,G2Y1HV8,MWIDNS,62,CN,CN,5.2,FCN1,E,597.0,158.38,0,0
33807747,2020-03-02,13,B,11,21,14,10,4D88SMV,VNRDS9C,H6CJAGR,LC6XBR,90,CN,CN,0.0,C,Y,182.0,60.0,0,0
81490367,2020-03-06,82,B,10,21,19,41,B6HB8ZP,ACYDI74,Y9UY9F9,,85,CN,CN,5.0,F,E,120.0,9.24,0,0
68661496,2020-12-07,82,B,11,21,11,56,18ZMSJ0,JPTJM2W,KJUQKOC,,39,CN,CN,6.5,C,S,5.0,264.81,0,0
40210368,2020-06-23,62,B,11,21,11,10,AZI5L7O,T456LB9,NUDKKEY,,94,AU,CN,8.0,A,B,20.0,57.04,0,0
11892462,2020-08-31,20,B,10,21,11,11,EFJR7PT,QCFTYVY,RE4JCNT,,71,CN,CN,8.0,A,B,0.4,292.0,0,0
94759552,2020-01-10,20,B,10,21,45,11,WGB7XPU,EJ3XXHM,ISUWA68,,87,DE,DE,0.0,FEU1,E,1840.0,360.0,0,0
24006908,2020-03-26,20,B,10,21,11,11,1XTT3K3,W70257P,23RIU88,,66,CN,CN,13.0,A,G,70.0,91218.4,1,1
38214562,2021-06-08,41,B,84,21,11,11,JS0RSCD,8SV2809,XMNDB6Y,,90,CH,KR,8.0,A,Y,2.0,1644.64,0,0
50545761,2020-12-14,40,B,11,21,44,41,OZB7KED,UMSDR8O,01FHELM,,60,FR,FR,10.0,A,S,17.5,13774.35,1,1
70791355,2021-05-19,30,B,14,21,44,40,1BDZYU4,FO03QG7,5C79H8W,LM3SJ4,85,JP,TH,8.0,A,G,3.5,343500.0,1,1
92005380,2020-03-02,20,B,10,21,45,11,DWNJQL8,6I1UAQT,,,85,SG,TW,0.0,CIT,G,8.0,60.0,0,0
76921153,2021-06-05,30,B,11,21,11,40,W05IIU8,5BHK07J,S6CDECR,YNWUVP,38,CN,CN,0.0,C,Y,9.2,315.54,0,0
93950593,2020-04-15,20,B,11,21,18,10,WBQKENF,W70257P,8WACI88,,90,CN,CN,0.0,C,S,182.0,2448.72,0,0
83314340,2021-06-17,30,B,11,21,15,41,JIHZF3K,0X34CMX,563W7HI,,39,CN,CN,0.0,FCN1,G,12000.0,11402926.0,0,0
10984336,2020-04-24,13,B,11,21,18,11,K2LWY3B,R3K28HB,41W8AHR,,68,CN,CN,8.0,A,Y,49000.0,7211.400000000002,0,0
67928957,2020-11-21,20,B,10,21,11,10,8XNBPP4,JVTFIKD,0OG73MX,,32,HK,HK,6.5,C,B,1.0,69.30000000000001,0,0
36063486,2020-08-11,40,B,10,21,14,41,STKCU9Z,1AWWY5E,BR3XFBD,,62,CN,CN,13.0,A,E,695.0,1671.2,0,0
35656687,2020-05-02,40,B,10,21,11,11,TEZRJXM,5KW688C,JYKJWNU,,23,CN,CN,2.6,FCN1,B,1.6,1992.06,0,0
66866381,2020-06-08,40,B,11,11,44,10,KXJKVNF,ORUKWLP,B3GSCDS,,61,CN,CN,7.8,FCN1,G,400.0,1895735.4,0,0
68713812,2021-05-28,30,B,10,21,11,11,LD8W6Q1,YCJQ8NB,JAGXT06,,84,CN,CN,0.0,FCN1,G,816.0,1562.5,1,1
40483657,2020-08-15,13,B,10,21,11,41,3XOIRLN,PDME2SA,INVEAMF,,38,CN,CN,1.9,FCN1,S,21.0,77968.2,0,0
54718572,2020-09-09,16,B,11,21,15,40,4RRXV85,EJ3XXHM,9UP4MN8,,94,CN,CN,3.2,FCN1,Y,180.4,2336.0,1,1
34533477,2021-04-10,21,B,11,21,11,10,MEIP9W0,35SLD1K,TXVQAR2,,48,CN,CN,0.0,FCN1,B,35.0,378.6,0,0
22445749,2020-10-26,40,B,10,21,15,41,U915W03,HK4G0IL,YMT1GGN,,66,CN,CN,13.0,A,S,70.0,763.56,1,1
15887396,2021-01-21,20,B,86,21,44,10,5JVKX6N,2U2G1N7,XF34IOQ,,85,CN,CN,3.2,FCN1,G,2755.2,2862.92,0,0
94156022,2020-03-22,20,B,10,21,43,11,6RV6BNL,4IC61J8,03YBJMK,,32,US,US,0.0,C,G,1.0,1250528.7000000002,0,0
45820497,2020-03-22,20,B,11,21,43,40,12WCE9E,2VOBRPD,USJYUWS,MWIDNS,29,JP,JP,6.5,C,G,16000.0,367.2,0,0
13953791,2021-05-28,10,B,11,21,11,41,OZKII7E,2V59LS6,ISBJIXE,,20,FR,FR,18.7,FEU1,Y,313.2,44965.5,0,0
60024877,2021-06-08,100,B,87,21,44,10,FPRQ58Z,IRU98NQ,ZQQK6TJ,5V1OQR,32,JP,JP,6.5,C,E,1.3,238263.0,1,1
26161396,2020-05-07,20,B,11,21,15,41,DWNJQL8,KEB8EPH,K6GNOK5,,25,CN,CN,1.2,FCN1,E,40000.0,78720.0,0,0
73513579,2020-09-29,23,B,11,28,19,11,5Z4NF5K,8HQQI1O,T4D2JN7,,87,US,US,0.0,FUS1,Y,1755.0,277590.0,0,0
73153216,2021-05-04,20,B,10,21,12,11,AX4CW6G,WHH2QEC,818J1DT,,64,IT,IT,0.0,FEU1,B,11.1,21247.6,0,0
36787182,2020-06-12,30,B,10,21,44,41,9JP0AGU,TLRSFZX,WXFK87I,,62,US,IN,13.0,A,G,1.3,1476625.92,0,0
55434961,2020-09-10,20,B,10,21,12,11,E017I84,8PEWTYL,41W8AHR,,94,DE,DK,0.0,C,E,271.8,2272800.0,1,1
84082817,2020-10-22,20,B,11,21,45,11,M64ILNR,H7EJVG8,X8V2CQS,,3,CN,CN,10.0,A,G,2839.0,3024912.0,0,0
96881947,2020-01-14,40,B,10,21,11,40,CD4JNTM,8C8XNN4,Y47MYN1,,68,CN,CN,8.0,A,Y,24800.0,48560.0,0,0
82749052,2020-06-22,122,B,14,26,19,40,GPIJPW0,E5MIZTX,H0YUACY,H35Z1A,71,JP,JP,8.0,A,Y,0.2,643.3,1,1
84999549,2020-04-10,20,B,10,21,11,11,5PDPMM1,W6PZOSM,RWB1HVB,,92,CN,CN,8.0,A,B,270.0,2954160.0,0,0
70666289,2020-03-13,20,B,10,21,45,10,EJW9AY4,089FJD0,,,92,CN,CN,8.0,A,G,270.0,12986.05,0,0
66128371,2021-05-07,30,B,11,21,11,41,0XH74DN,RQKL0U3,V7U393R,7REXEI,90,CN,CN,0.0,C,G,126.0,23985.6,0,0
10440134,2020-11-23,40,B,11,21,11,11,8FIQMFG,GAZWHE9,AH87NG2,2SP9SH,94,CN,CN,0.0,C,G,3100.0,180.0,0,0
94347788,2020-12-05,40,B,11,21,11,10,H3RWZG0,1XA3FZV,7KMDS8S,LM3SJ4,23,CN,CN,3.0,FCN1,B,5.0,315.54,1,1
94500280,2020-04-06,16,B,87,21,17,40,43MSLZK,UFU5CAZ,7OIQPW3,,84,CN,CN,3.2,FCN1,B,84.0,151.6,0,0
70666289,2020-03-19,20,B,10,21,11,10,PF1L1IG,KEB8EPH,UNCISOP,,84,CN,CN,5.6,FCN1,G,337.6,24544.0,0,0
98511676,2020-03-24,151,B,11,21,14,10,7DPBME9,QKDCEGD,YXM9NPW,,48,DE,DE,0.0,C,B,80.0,890.0099999999999,0,0
34846668,2020-06-15,20,B,10,21,20,11,UE9YF6A,IKDVI8E,FGTCPFC,,85,CN,CN,8.0,A,B,624.0,4.8,0,0
25614392,2020-08-24,40,B,11,21,18,41,YJO0EG0,5NWBM3H,YLSHCWD,,63,CN,CN,10.0,A,B,34.0,658.5,0,0
30678963,2021-04-26,40,B,10,21,11,11,RUQ523G,TAIDJF6,8WACI88,,95,JP,CN,0.0,C,G,47.6,53.58000000000001,0,0
81280010,2020-03-18,30,B,83,21,11,10,U12FC9B,T2U2PQ8,JAGXT06,,63,CN,CN,4.0,FCN1,S,881.6,6162.0,1,1
15662742,2020-11-10,40,D,11,21,11,11,S4YIG83,XI1I1RV,K6DX3SI,,42,CN,CN,0.0,FCN1,S,1050.0,2638800.0,0,0
51823445,2020-03-24,20,B,11,21,11,50,43MSLZK,5L1VPBG,818J1DT,,42,JP,IN,8.0,A,E,1.6,10625.0,0,0
78721724,2020-08-13,40,B,10,21,11,11,1U0VYZN,EJ3XXHM,EUFUO35,,39,CN,CN,3.9,FCN1,Y,1520.0,20177820.5,0,0
16492565,2021-03-29,20,B,11,27,15,11,9S0RDUA,0UG6OJ3,5WZF7OS,,62,CN,CN,13.0,A,E,97.0,4427.28,0,0
55204308,2021-01-11,20,B,87,21,14,40,OHE0O8U,TQRUC5N,3NZJ6F4,MWIDNS,42,CN,CN,4.8,FCN1,S,36.0,2606.4,0,0
52753396,2020-09-23,30,B,10,21,11,41,31R3APF,RS1056O,U99X1XP,,3,CN,CN,20.0,L,Y,6392.0,18744.02,0,0
95793388,2020-07-11,20,B,11,21,11,11,OIQKQ7T,U12YXXT,Z152UXX,5V1OQR,61,CN,CN,6.9,FCN1,G,300.0,348.0,0,0
69098479,2021-05-06,40,B,11,21,11,11,VYTOBWO,I2TQSN7,WCAQU4Z,,70,CN,CN,0.0,FCN1,Y,10.0,25175094.8,1,1
13799920,2020-02-22,20,B,11,21,15,10,W6GJQ9Q,5I29Z0U,RPIVBD2,,85,US,US,0.0,FUS1,Y,1.3,37715.0,0,0
22299160,2021-04-07,40,B,11,21,44,10,9MZY96M,ULS1GWU,BQS900E,MC8NDR,64,CN,CN,0.0,FCN1,Y,1266.0,8260.0,0,0
97804934,2021-03-17,30,B,11,11,11,10,2ZOTTLU,Q9QU318,NMZOTBE,,90,CN,CN,0.0,C,G,3640.0,60333.0,1,1
13630808,2021-05-11,150,B,15,21,18,41,XQFHEXF,EP03H9E,K6KHC41,,90,SI,SI,0.0,CIT,B,950.0,2558850.0,0,0
10085102,2021-06-09,30,B,10,21,12,12,OZB7KED,R3L63IS,,,61,GB,PL,13.0,A,S,3.0,840.0,0,0
61418754,2020-01-16,40,B,10,21,11,41,KGKFG05,ZNHEIZN,6ZQTY16,,94,CN,CN,4.8,FCN1,G,68.7,3100000.0,0,0
47364106,2020-01-09,20,B,11,21,11,10,8KW4WLT,BHNZBB5,FP4LYR7,,61,CN,CN,7.8,FCN1,B,400.0,140809.5,0,0
69131728,2020-01-10,13,B,11,26,14,10,23TMRU0,F6874AN,LX077P8,HE8ATP,39,JP,JP,6.5,C,E,2.6,2.4,1,1
97630421,2020-07-08,40,B,10,21,15,41,PF1L1IG,2U2G1N7,JUTW0U7,,85,TW,TW,8.0,A,B,21.2,15107580.0,0,0
43131378,2021-05-06,20,B,10,21,11,11,37ZL1DV,0X34CMX,23JFQDQ,,33,JP,JP,6.5,C,G,14.6,231530.0,0,0
68718614,2021-06-22,30,B,10,21,18,11,OQY4ZUC,KWP7L5Y,JJ0QY1A,,85,US,US,0.0,FUS1,S,0.8,264.81,0,0
23308489,2021-01-27,40,B,10,21,11,11,CXWWNWO,UL5MSLB,PZUJ0PF,,7,CN,CN,27.0,C,Y,24000.0,6688000.0,0,0
62617138,2020-12-29,40,B,10,21,11,11,H3RWZG0,ZNVNV3Q,XW6VQPD,,94,VN,VN,0.0,FAS1,E,3264.0,268.8,0,0
93271481,2021-02-01,20,B,11,27,15,53,7GHJ33J,E6XYZ42,XDKKELS,,16,TH,TH,0.0,FAS1,E,6810.0,206654.0,0,0
62617138,2020-06-08,20,B,11,21,11,11,9GVIG2T,0HSFKNF,NIJXPHF,,39,MY,MY,0.0,FAS1,G,489.4,4080.0,0,0
83846357,2020-06-15,20,B,85,21,11,11,N7VR5X7,WLVNPW0,DVVZYNM,,91,CN,CN,0.0,FCN1,B,114.0,911.4,0,0
11892462,2021-06-08,13,B,10,21,11,11,5F6FFFV,618G86G,2704LE1,,69,CN,CN,8.0,FCN1,G,6224.0,535464.0,0,0
40202077,2020-08-10,20,B,10,21,11,42,E3Q8ABV,CNHRA8Z,KILND1W,,85,US,US,0.0,C,E,0.1,1540800.0,0,0
16040922,2020-11-16,20,B,10,21,11,40,6T0AJ3G,C0I6DTA,1EQCBV9,,84,CN,CN,2.4,FCN1,B,80.0,243.9,0,0
76931279,2020-12-14,20,B,10,21,11,11,3CJLNL0,EGIRSAC,QH7XJKJ,,39,CN,CN,6.5,CIT,Y,10.0,91218.4,0,0
61312396,2020-02-15,40,B,10,21,43,10,5OBXDF2,03EG2J7,3EVLVZQ,MWIDNS,12,CN,CN,36.0,FCN1,B,29700.0,535464.0,0,0
17962302,2020-01-08,20,B,11,21,43,10,WMQWT34,MZQ7M2V,GMVOLOD,,85,JP,IN,6.0,C,B,40.6,44.1,0,0
69236590,2020-11-05,56,B,11,21,11,10,7TEGDL8,OPEXSZZ,8N25YR8,,39,CN,CN,6.5,C,G,65.0,7630.0,0,0
93225707,2020-11-02,40,B,11,21,11,40,SC03Z0S,E36AINP,8QOEWI1,,44,IT,IT,0.0,FEU1,G,2.4,19852.0,1,1
75176405,2021-05-18,40,B,11,21,18,53,ZUNH69S,BFD9B0L,MNVQMXW,6LCJR5,94,GB,GB,8.0,A,G,2.7,233.6,0,0
16318536,2020-09-16,40,B,11,21,15,10,BQH0ER0,PITDPBK,LJV76M9,,83,JP,JP,8.0,A,S,3.0,69.6,0,0
82232023,2020-09-25,20,B,11,21,11,10,L5GONLU,QPLNTDF,NHMC6JK,,85,VN,VN,0.0,FAS1,E,150.7,7183400.0,1,1
70092994,2021-05-15,40,B,11,21,14,10,7GHJ33J,CNB7G8D,5TPWTPK,,61,CN,CN,6.9,FCN1,B,300.0,683.8000000000002,0,0
18191294,2020-06-04,30,B,10,21,11,11,OGSN7P6,RMLLK0I,4VMRI9B,,85,DE,CH,0.0,C,G,2.7,1606.8000000000006,0,0
76397073,2021-01-13,16,B,11,21,11,10,65ORXQ9,TWKWIGB,LR412H8,ALDCWV,48,CN,CN,0.0,C,B,14054.0,11050.0,0,0
16991208,2020-06-26,40,B,11,21,15,11,1E7PNI5,OC6LWH4,530LFCI,BX52LT,42,CN,CN,8.0,A,S,200.0,930620.0,0,0
12617856,2020-01-16,20,B,82,21,45,11,DWNJQL8,N54KVZZ,X3S3PP4,,72,CN,CN,0.0,C,Y,1986.0,92.0,0,0
25511852,2021-01-26,20,B,10,28,11,11,DWNJQL8,53T0LJZ,AWEYSS2,,97,AU,AU,0.0,A,Y,112.5,14777.25,0,0
90624729,2020-06-17,20,B,10,21,12,42,UFO3ZSU,LILK087,QBCWXDO,,92,CN,CN,0.0,FCN1,G,160.9,2272800.0,1,1
96022332,2020-08-01,40,B,21,21,43,40,UOOH9ZX,0JYAD1R,B2RUYK8,VZIZJJ,90,HK,AT,0.0,CIT,G,2.0,820.6299999999999,1,1
51920054,2021-04-05,20,B,11,21,44,10,FG66YE1,2R8GC0P,7CYFRO5,,85,CN,CN,0.0,CIT,G,3.0,315767.2,0,0
41065955,2020-03-24,40,B,10,21,45,11,G7PWLTZ,53T0LJZ,RWB1HVB,,94,DE,DK,0.0,C,Y,271.8,43616.0,1,1
51174269,2020-12-28,16,B,84,21,44,10,LD8W6Q1,WZX032B,LVDGN86,MWIDNS,39,GB,CN,6.5,C,G,30.0,5463.72,1,1
89709201,2020-06-29,20,B,10,21,11,41,EXFD59O,FT7CB7Q,92HQYTN,,30,BE,US,0.0,C,E,12.0,31824000.0,0,0
81391702,2020-03-04,33,B,11,21,44,11,JLSFRP0,5D5EXTF,RWB1HVB,,42,CN,CN,8.0,A,G,200.0,1225368.0,0,0
29760717,2020-04-13,40,B,10,21,15,10,PF1L1IG,AX2WFP5,DWLDAV1,,94,FR,GB,0.0,FEU1,Y,0.3,91.75,0,0
16525632,2021-04-24,33,B,11,21,11,41,VKGYWHO,L9X0PE1,QE2HAMO,H35Z1A,39,JP,CN,6.5,C,E,2.0,38839.9,0,0
39077276,2020-08-31,30,B,11,21,19,41,5U5EWL2,XAI29G0,0LMOFZ2,,30,TW,KR,8.0,A,E,0.9,80278.8,0,0
47151704,2020-08-06,30,B,11,21,1,10,DN7LBUR,V5IDKAS,J7QY1M4,,44,CN,CN,8.0,A,S,171.5,141492.78,0,0
15094563,2020-04-18,20,B,90,21,11,10,NQH6N6A,EC6SU3L,TBYU8IT,,90,US,US,0.0,FUS1,G,0.4,1057.16,1,1
52770783,2020-04-22,40,B,10,21,11,41,WMQWT34,GD9PX6L,R4ZGF06,,61,CN,CN,7.8,FCN1,B,2746.0,227.2,0,0
82597310,2020-03-03,30,B,11,21,11,11,XK33V6F,MXTY3TN,11R7UTZ,MC8NDR,33,FR,FR,0.0,FEU1,B,100.0,184.0,0,0
94145614,2020-07-16,20,B,11,21,11,10,RX5F5DZ,YI1LSBI,W0FXX8G,,84,HK,CN,2.4,FCN1,G,2.0,1678781.0,0,0
24225995,2020-07-13,20,B,10,21,12,42,AX4CW6G,SAD5WFU,,,90,CN,CN,2.4,FCN1,Y,42.5,13340.759999999998,1,1
71370305,2020-10-07,13,B,10,21,11,11,AZI5L7O,J1QD5ZU,BQS900E,,39,JP,JP,6.5,C,E,0.5,87072.48,0,0
10434386,2020-01-11,40,B,11,21,11,10,EVAR646,64PP10U,2DGSDZL,,95,HK,CN,8.0,A,Y,1000.0,1894000.0,1,1
88871857,2020-06-30,40,B,11,21,11,41,6APLI65,RC2RQ6O,Q3G5K60,,73,CN,CN,0.0,FCN1,G,40100.0,171.9,0,0
84067615,2020-07-26,71,B,11,21,44,41,G7PWLTZ,G0G8FK7,EWQL1R0,,73,CN,CN,8.0,A,B,36812.0,46.8,1,1
21472814,2020-12-31,20,B,10,21,16,11,OZB7KED,GD9QPSR,,,64,CN,CN,0.0,FCN1,G,1266.0,7574.8,0,0
97704580,2020-04-06,16,B,11,12,18,10,UC4ELM9,JDV9V8H,MM2STTN,,3,CN,CN,6.5,FCN1,G,999.0,21.36,0,0
96273045,2020-03-19,20,B,11,21,11,40,PTZA4DW,YY20OSH,KVYOYU4,,38,CN,CN,0.0,C,B,9.2,19094400.0,0,0
69148479,2020-05-20,16,B,11,21,19,41,Q25CYB1,UJQRYUX,ZNA4205,,58,CN,CN,5.2,FCN1,B,22.0,92.0,1,1
94441077,2020-04-22,40,B,10,21,12,11,R4HYQX6,4Z0YJ3O,FGTCPFC,,84,CN,CN,5.6,FCN1,G,337.6,0.18,0,0
11644408,2021-01-05,151,B,11,21,18,10,7GHJ33J,EGIRSAC,FMSLW51,W6UCD9,63,CN,CN,3.9,FCN1,Y,1148.5,517700.0,0,0
19568002,2020-01-22,20,B,11,21,11,40,4VQJR65,TKPVQQG,PVZ5HWD,77BN4M,84,CN,CN,3.2,FCN1,Y,656.7,296900.0,0,0
69103239,2020-12-15,16,B,11,21,15,11,2F7JGCO,A925ZBR,WCQ7H8X,MWIDNS,87,FR,FR,0.0,FEU1,B,120.0,141492.78,0,0
14092950,2021-05-21,20,B,11,21,11,41,SM89FYN,9EUZY14,ZUVE5OZ,,7,CN,CN,27.0,C,E,60000.0,20568.0,1,1
10306434,2021-01-19,10,B,86,21,11,40,EP7VSQR,R3K28HB,JBBMVLK,W6UCD9,62,JP,IT,8.0,A,S,0.2,12042576.0,0,0
46550447,2020-06-16,40,B,11,21,12,11,A7POIBB,OIDFF3V,JBTVTUO,,95,JP,CN,0.0,C,B,47.6,168000.0,0,0
80437131,2020-03-19,13,B,11,21,15,51,52QVW7M,2WC1CU0,X1GCN9V,MWIDNS,84,CN,CN,8.0,A,G,380.0,3591.680000000001,1,1
56450712,2021-05-06,20,B,11,21,15,11,L5GONLU,FWVNMKK,W0FXX8G,,62,CN,KR,13.0,A,G,3.5,12986.05,0,0
24225995,2020-01-03,20,B,10,21,11,11,DM8H44I,WQN3XZQ,7AFECVO,,42,US,CN,8.0,A,G,5.0,0.18,0,0
37296889,2021-02-15,70,B,11,12,11,40,R8MS58C,WHH2QEC,S5R8RUP,SS12NI,38,CN,CN,0.0,C,B,9.2,329.0,0,0
23308489,2020-07-20,40,B,11,21,11,10,9MZY96M,B77KNZD,Z152UXX,MWIDNS,65,HK,KR,8.0,A,G,0.2,207.69,1,1
31403478,2021-02-17,20,B,10,21,11,40,2PDED6U,NW6WYOP,XMNDB6Y,HE8ATP,39,CN,CN,2.6,FCN1,S,12000.0,360.0,0,0
96629189,2020-03-26,20,B,10,21,44,10,5ZMJCJR,4FIF33F,7YVV2EU,,44,CN,CN,8.0,A,Y,308.0,91218.4,0,0
